programCode,AcademicYear,UserUID,examID,CourseCode,CourseName,Semester,CourseOutcomeID,CourseOutcome,Threshold,Target,scoreAwarded,TotalPoints,DifficultyLevel,TaxonomyID,percentage,attainment,Exam_type,Mapping
EEE,2017-2018,10,2c9fadbd7861a4a701786323d8320a57,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a701786321b80a0711,Select a suitable motor for a specific drive application.,50,60,3,4,1,2,0.75,1,3,"3,3,3,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,10,2c9fadbd7861a4a701786323e6b70b10,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a701786321b80a0711,Select a suitable motor for a specific drive application.,50,60,3.5,20,1,2,0.175,0,4,"3,3,3,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,10,2c9fadbd7861a4a701786323cb1d09b2,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a701786321fd380783,Illustrate suitable control techniques for DC and AC electric drives.,50,60,6.4,10,1,2,0.64,1,2,"3,3,2,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,10,2c9fadbd7861a4a701786323d8320a57,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a701786321fd380783,Illustrate suitable control techniques for DC and AC electric drives.,50,60,3,4,1,2,0.75,1,3,"3,3,2,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,10,2c9fadbd7861a4a701786323e6b70b10,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a701786321fd380783,Illustrate suitable control techniques for DC and AC electric drives.,50,60,9.3,20,1,2,0.465,0,4,"3,3,2,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,10,2c9fadbd7861a4a701786323d8320a57,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a7017863223eba08ea,Discuss the control of special electric machines.,50,60,3,4,1,2,0.75,1,3,"3,2,0,0,0,0,0,0,0,0,0,0,1,1"
EEE,2017-2018,10,2c9fadbd7861a4a701786323e6b70b10,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a7017863223eba08ea,Discuss the control of special electric machines.,50,60,6.4,20,1,2,0.32,0,4,"3,2,0,0,0,0,0,0,0,0,0,0,1,1"
EEE,2017-2018,10,2c9fadbd7861a4a70178632cd0d70cc0,EEE491,Power System Simulation Lab.,7,2c9fadbd78575761017859b7ae23069a,Analyse and improve the performance characteristic of transmission lines through compensation.,50,60,78.6,96,1,2,0.81875,1,3,"3,3,2,1,0,0,0,1,2,0,0,0,1,2"
EEE,2017-2018,10,2c9fadbd7861a4a70178632cdc9e0d64,EEE491,Power System Simulation Lab.,7,2c9fadbd78575761017859b7ae23069a,Analyse and improve the performance characteristic of transmission lines through compensation.,50,60,18,24,1,2,0.75,1,4,"3,3,2,1,0,0,0,1,2,0,0,0,1,2"
EEE,2017-2018,10,2c9fadbd7861a4a70178632cd0d70cc0,EEE491,Power System Simulation Lab.,7,2c9fadbd7861a4a70178632fccb90df5,Control the power flow in transmission line through active and passive series compensation.,45,60,9.04,16,1,2,0.565,1,3,"3,3,2,1,0,0,0,1,2,0,0,0,1,2"
EEE,2017-2018,10,2c9fadbd7861a4a70178632cdc9e0d64,EEE491,Power System Simulation Lab.,7,2c9fadbd7861a4a70178632fccb90df5,Control the power flow in transmission line through active and passive series compensation.,45,60,1.6,4,1,2,0.4,0,4,"3,3,2,1,0,0,0,1,2,0,0,0,1,2"
EEE,2017-2018,10,2c9fadbd7861a4a70178632cd0d70cc0,EEE491,Power System Simulation Lab.,7,2c9fadbd7861a4a70178632ff5fd0df9,Enhance the stability of power system using AVR and reactance control.,45,60,12,16,1,2,0.75,1,3,"3,3,2,1,0,0,0,1,2,0,0,0,1,2"
EEE,2017-2018,10,2c9fadbd7861a4a70178632cdc9e0d64,EEE491,Power System Simulation Lab.,7,2c9fadbd7861a4a70178632ff5fd0df9,Enhance the stability of power system using AVR and reactance control.,45,60,3.3,4,1,2,0.825,1,4,"3,3,2,1,0,0,0,1,2,0,0,0,1,2"
EEE,2017-2018,10,2c9fadbd7861a4a70178632cd0d70cc0,EEE491,Power System Simulation Lab.,7,2c9fadbd7861a4a7017863301bb10dfd,Perform load flow/short circuit analysis on a power system using ETAP/PSCAD.,45,60,13.04,16,1,2,0.815,1,3,"3,3,2,1,3,0,0,1,2,0,0,0,1,2"
EEE,2017-2018,10,2c9fadbd7861a4a70178632cdc9e0d64,EEE491,Power System Simulation Lab.,7,2c9fadbd7861a4a7017863301bb10dfd,Perform load flow/short circuit analysis on a power system using ETAP/PSCAD.,45,60,2.3,4,1,2,0.575,1,4,"3,3,2,1,3,0,0,1,2,0,0,0,1,2"
EEE,2017-2018,10,2c9fadbd7861a4a70178632cd0d70cc0,EEE491,Power System Simulation Lab.,7,2c9fadbd7861a4a70178633050810fbb,Analyse load frequency control and transient stability using MATLAB � Simulink.,45,60,12.52,16,1,2,0.7825,1,3,"3,3,2,1,3,0,0,1,2,0,0,0,1,2"
EEE,2017-2018,10,2c9fadbd7861a4a70178632cdc9e0d64,EEE491,Power System Simulation Lab.,7,2c9fadbd7861a4a70178633050810fbb,Analyse load frequency control and transient stability using MATLAB � Simulink.,45,60,2.8,4,1,2,0.7,1,4,"3,3,2,1,3,0,0,1,2,0,0,0,1,2"
