programCode,AcademicYear,UserUID,FormTitle,examID,CourseCode,CourseName,BriefDescription,Semester,CourseOutcomeID,CourseOutcome,Threshold,Target,scoreAwarded,TotalPoints,DifficultyLevel,TaxonomyID,percentage,OBE_attainment,attainment,Exam_type,Mapping
ECE,2016-2017,5,15ECE213_Periodical Exam I_B.Tech_ECE_S4A 2016-2017,2c9fadbd7a9d45fe017a9fdfa6f900b5,15ECE213,Transmission Lines and Waveguides,,4,8a838345695bde6601699ebf1bc22b16,Able to understand concept of Electrical Energy transfer in both Current and Field form,35,60,9.75,37.5,2,2,0.26,0,0,1,"3,0,0,0,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,5,15ECE213_Continuous Evaluation_B.Tech_ECE_S4A 2016-2017,2c9fadbd7a9d45fe017a9fdfc517024e,15ECE213,Transmission Lines and Waveguides,,4,8a838345695bde6601699ebf1bc22b16,Able to understand concept of Electrical Energy transfer in both Current and Field form,35,60,1.75,5,2,2,0.35,0,0,3,"3,0,0,0,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,5,15ECE213_End Semester_B.Tech_ECE_S4A 2016-2017,2c9fadbd7a9d45fe017a9fdfd53e0322,15ECE213,Transmission Lines and Waveguides,,4,8a838345695bde6601699ebf1bc22b16,Able to understand concept of Electrical Energy transfer in both Current and Field form,35,60,7.6,25,2,2,0.304,0,0,4,"3,0,0,0,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,5,15ECE213_Periodical Exam I_B.Tech_ECE_S4A 2016-2017,2c9fadbd7a9d45fe017a9fdfa6f900b5,15ECE213,Transmission Lines and Waveguides,,4,8a838345695bde6601699ebf483c2b1a,Able to understand Transmission Line Model of Energy transfer,35,60,3.25,12.5,2,2,0.26,0,0,1,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,5,15ECE213_Periodical Exam II_B.Tech_ECE_S4A 2016-2017,2c9fadbd7a9d45fe017a9fdfb6190189,15ECE213,Transmission Lines and Waveguides,,4,8a838345695bde6601699ebf483c2b1a,Able to understand Transmission Line Model of Energy transfer,35,60,2.8,40,2,2,0.07,0,0,2,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,5,15ECE213_Continuous Evaluation_B.Tech_ECE_S4A 2016-2017,2c9fadbd7a9d45fe017a9fdfc517024e,15ECE213,Transmission Lines and Waveguides,,4,8a838345695bde6601699ebf483c2b1a,Able to understand Transmission Line Model of Energy transfer,35,60,1.75,5,2,2,0.35,0,0,3,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,5,15ECE213_End Semester_B.Tech_ECE_S4A 2016-2017,2c9fadbd7a9d45fe017a9fdfd53e0322,15ECE213,Transmission Lines and Waveguides,,4,8a838345695bde6601699ebf483c2b1a,Able to understand Transmission Line Model of Energy transfer,35,60,1.4,25,2,2,0.056,0,0,4,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,5,15ECE213_Periodical Exam II_B.Tech_ECE_S4A 2016-2017,2c9fadbd7a9d45fe017a9fdfb6190189,15ECE213,Transmission Lines and Waveguides,,4,8a838345695bde6601699ebf8d752b1e,Able to understand Guided Wave model,35,60,0.7,10,2,2,0.07,0,0,2,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,5,15ECE213_Continuous Evaluation_B.Tech_ECE_S4A 2016-2017,2c9fadbd7a9d45fe017a9fdfc517024e,15ECE213,Transmission Lines and Waveguides,,4,8a838345695bde6601699ebf8d752b1e,Able to understand Guided Wave model,35,60,1.75,5,2,2,0.35,0,0,3,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,5,15ECE213_End Semester_B.Tech_ECE_S4A 2016-2017,2c9fadbd7a9d45fe017a9fdfd53e0322,15ECE213,Transmission Lines and Waveguides,,4,8a838345695bde6601699ebf8d752b1e,Able to understand Guided Wave model,35,60,2.4,25,2,2,0.096,0,0,4,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,5,15ECE213_Continuous Evaluation_B.Tech_ECE_S4A 2016-2017,2c9fadbd7a9d45fe017a9fdfc517024e,15ECE213,Transmission Lines and Waveguides,,4,8a838345695bde6601699ebfbcbb2b22,Able to interpret the parameters and analyze the performance of a electrical energy transmission system,35,60,1.75,5,2,2,0.35,0,0,3,"3,2,2,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,5,15ECE213_End Semester_B.Tech_ECE_S4A 2016-2017,2c9fadbd7a9d45fe017a9fdfd53e0322,15ECE213,Transmission Lines and Waveguides,,4,8a838345695bde6601699ebfbcbb2b22,Able to interpret the parameters and analyze the performance of a electrical energy transmission system,35,60,6.6,25,2,2,0.264,0,0,4,"3,2,2,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,5,15ECE285_Periodical Exam I_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ebb61101017,15ECE285,Digital Signal Processing Lab,,4,2c9fadbd780bb5ed01780e679d232cf0,Able to analyze the time domain aspects of the signals,45,45,3,15,2,2,0.2,0,0,1,"3,2,2,0,0,0,0,0,0,0,0,0,3,0"
ECE,2016-2017,5,15ECE285_End Semester_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ebb701510fa,15ECE285,Digital Signal Processing Lab,,4,2c9fadbd780bb5ed01780e679d232cf0,Able to analyze the time domain aspects of the signals,45,45,0,5,2,2,0,0,0,4,"3,2,2,0,0,0,0,0,0,0,0,0,3,0"
ECE,2016-2017,5,15ECE285_Continuous Evaluation_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ebb805a1285,15ECE285,Digital Signal Processing Lab,,4,2c9fadbd780bb5ed01780e679d232cf0,Able to analyze the time domain aspects of the signals,45,45,0.8,3.75,2,2,0.213333333,0,0,3,"3,2,2,0,0,0,0,0,0,0,0,0,3,0"
ECE,2016-2017,5,15ECE285_End Semester Online Exam_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ebb90dc1410,15ECE285,Digital Signal Processing Lab,,4,2c9fadbd780bb5ed01780e679d232cf0,Able to analyze the time domain aspects of the signals,45,45,3.75,3.75,2,2,1,2,1,4,"3,2,2,0,0,0,0,0,0,0,0,0,3,0"
ECE,2016-2017,5,15ECE285_Periodical Exam I_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ebb61101017,15ECE285,Digital Signal Processing Lab,,4,2c9fadbd780bb5ed01780e6809ce2cf4,Able to compute frequency domain transforms efficiently,45,45,3,15,2,2,0.2,0,0,1,"3,2,2,0,0,0,0,0,0,0,0,0,2,0"
ECE,2016-2017,5,15ECE285_End Semester_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ebb701510fa,15ECE285,Digital Signal Processing Lab,,4,2c9fadbd780bb5ed01780e6809ce2cf4,Able to compute frequency domain transforms efficiently,45,45,0.5,5,2,2,0.1,0,0,4,"3,2,2,0,0,0,0,0,0,0,0,0,2,0"
ECE,2016-2017,5,15ECE285_Continuous Evaluation_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ebb805a1285,15ECE285,Digital Signal Processing Lab,,4,2c9fadbd780bb5ed01780e6809ce2cf4,Able to compute frequency domain transforms efficiently,45,45,1.7,3.75,2,2,0.453333333,1,1,3,"3,2,2,0,0,0,0,0,0,0,0,0,2,0"
ECE,2016-2017,5,15ECE285_End Semester Online Exam_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ebb90dc1410,15ECE285,Digital Signal Processing Lab,,4,2c9fadbd780bb5ed01780e6809ce2cf4,Able to compute frequency domain transforms efficiently,45,45,3.75,3.75,2,2,1,2,1,4,"3,2,2,0,0,0,0,0,0,0,0,0,2,0"
ECE,2016-2017,5,15ECE285_End Semester_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ebb701510fa,15ECE285,Digital Signal Processing Lab,,4,2c9fadbd780bb5ed01780e688f642cf8,Able to apply efficient techniques for digital filtering,45,45,0.3,5,2,2,0.06,0,0,4,"3,2,2,0,0,0,0,0,0,0,0,0,2,0"
ECE,2016-2017,5,15ECE285_Continuous Evaluation_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ebb805a1285,15ECE285,Digital Signal Processing Lab,,4,2c9fadbd780bb5ed01780e688f642cf8,Able to apply efficient techniques for digital filtering,45,45,1.7,3.75,2,2,0.453333333,1,1,3,"3,2,2,0,0,0,0,0,0,0,0,0,2,0"
ECE,2016-2017,5,15ECE285_End Semester Online Exam_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ebb90dc1410,15ECE285,Digital Signal Processing Lab,,4,2c9fadbd780bb5ed01780e688f642cf8,Able to apply efficient techniques for digital filtering,45,45,3.75,3.75,2,2,1,2,1,4,"3,2,2,0,0,0,0,0,0,0,0,0,2,0"
ECE,2017-2018,5,15ECE301_Periodical Exam I_B.Tech_ECE_S5A 2017-2018,2c9fadbd7866cacd0178687605071401,15ECE301,Communication Theory,,5,8a8383456750357a01675450bf6202dc,Able to understand the fundamental principles of signal modulation and demodulation,50,50,10,50,2,2,0.2,0,0,1,"3,3,0,0,0,0,0,0,0,0,0,2,3,0"
ECE,2017-2018,5,15ECE301_Continuous Evaluation_B.Tech_ECE_S5A 2017-2018,2c9fadbd7866cacd0178687621cd159a,15ECE301,Communication Theory,,5,8a8383456750357a01675450bf6202dc,Able to understand the fundamental principles of signal modulation and demodulation,50,50,2.25,5,2,2,0.45,1,0,3,"3,3,0,0,0,0,0,0,0,0,0,2,3,0"
ECE,2017-2018,5,15ECE301_End Semester_B.Tech_ECE_S5A 2017-2018,2c9fadbd7866cacd01786876316c166e,15ECE301,Communication Theory,,5,8a8383456750357a01675450bf6202dc,Able to understand the fundamental principles of signal modulation and demodulation,50,50,2,25,2,2,0.08,0,0,4,"3,3,0,0,0,0,0,0,0,0,0,2,3,0"
ECE,2017-2018,5,15ECE301_Periodical Exam II_B.Tech_ECE_S5A 2017-2018,2c9fadbd7866cacd01786876135f14d5,15ECE301,Communication Theory,,5,8a8383456750357a01675451c3be02e1,Able to analyze the time domain and frequency domain representations of amplitude and angle modulated signals,50,50,3.2,40,2,2,0.08,0,0,2,"3,3,3,0,0,0,0,0,0,0,0,2,3,0"
ECE,2017-2018,5,15ECE301_Continuous Evaluation_B.Tech_ECE_S5A 2017-2018,2c9fadbd7866cacd0178687621cd159a,15ECE301,Communication Theory,,5,8a8383456750357a01675451c3be02e1,Able to analyze the time domain and frequency domain representations of amplitude and angle modulated signals,50,50,2.25,5,2,2,0.45,1,0,3,"3,3,3,0,0,0,0,0,0,0,0,2,3,0"
ECE,2017-2018,5,15ECE301_End Semester_B.Tech_ECE_S5A 2017-2018,2c9fadbd7866cacd01786876316c166e,15ECE301,Communication Theory,,5,8a8383456750357a01675451c3be02e1,Able to analyze the time domain and frequency domain representations of amplitude and angle modulated signals,50,50,4.5,25,2,2,0.18,0,0,4,"3,3,3,0,0,0,0,0,0,0,0,2,3,0"
ECE,2017-2018,5,15ECE301_Periodical Exam II_B.Tech_ECE_S5A 2017-2018,2c9fadbd7866cacd01786876135f14d5,15ECE301,Communication Theory,,5,8a8383456750357a01675451fd0f02e5,Able to analyze the effect of noise and other disturbances on analog communication systems,50,50,0.8,10,2,2,0.08,0,0,2,"3,3,3,0,0,0,0,0,0,0,0,2,3,0"
ECE,2017-2018,5,15ECE301_Continuous Evaluation_B.Tech_ECE_S5A 2017-2018,2c9fadbd7866cacd0178687621cd159a,15ECE301,Communication Theory,,5,8a8383456750357a01675451fd0f02e5,Able to analyze the effect of noise and other disturbances on analog communication systems,50,50,2.25,5,2,2,0.45,1,0,3,"3,3,3,0,0,0,0,0,0,0,0,2,3,0"
ECE,2017-2018,5,15ECE301_End Semester_B.Tech_ECE_S5A 2017-2018,2c9fadbd7866cacd01786876316c166e,15ECE301,Communication Theory,,5,8a8383456750357a01675451fd0f02e5,Able to analyze the effect of noise and other disturbances on analog communication systems,50,50,2.8,25,2,2,0.112,0,0,4,"3,3,3,0,0,0,0,0,0,0,0,2,3,0"
ECE,2017-2018,5,15ECE301_Continuous Evaluation_B.Tech_ECE_S5A 2017-2018,2c9fadbd7866cacd0178687621cd159a,15ECE301,Communication Theory,,5,8a8383456750357a01675452592202e9,Able to apply the concepts of modulation and demodulation for the design of communication systems,50,55,2.25,5,2,2,0.45,1,0,3,"3,3,3,0,0,0,0,0,0,0,0,2,3,0"
ECE,2017-2018,5,15ECE301_End Semester_B.Tech_ECE_S5A 2017-2018,2c9fadbd7866cacd01786876316c166e,15ECE301,Communication Theory,,5,8a8383456750357a01675452592202e9,Able to apply the concepts of modulation and demodulation for the design of communication systems,50,55,3.7,25,2,2,0.148,0,0,4,"3,3,3,0,0,0,0,0,0,0,0,2,3,0"
ECE,2016-2017,6,15ECE212_Periodical Exam I_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ea8239e0bea,15ECE212,Signal Processing II,,4,8a838345695bde6601699f4874f532ad,Able to understand algorithms for efficient computation of transforms,50,55,11.2,35,2,2,0.32,0,0,1,"3,2,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,6,15ECE212_Continuous Evaluation_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ea840a00d83,15ECE212,Signal Processing II,,4,8a838345695bde6601699f4874f532ad,Able to understand algorithms for efficient computation of transforms,50,55,0.31,2.5,2,2,0.124,0,0,3,"3,2,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,6,15ECE212_End Semester_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ea8506b0e57,15ECE212,Signal Processing II,,4,8a838345695bde6601699f4874f532ad,Able to understand algorithms for efficient computation of transforms,50,55,2.7,25,2,2,0.108,0,0,4,"3,2,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,6,15ECE212_Periodical Exam I_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ea8239e0bea,15ECE212,Signal Processing II,,4,8a838345695bde6601699f4cd38a32d0,Able to design digital filters with desired characteristics,50,50,4.8,15,2,2,0.32,0,0,1,"3,2,3,0,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,6,15ECE212_Periodical Exam II_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ea8320e0cbe,15ECE212,Signal Processing II,,4,8a838345695bde6601699f4cd38a32d0,Able to design digital filters with desired characteristics,50,50,11,50,2,2,0.22,0,0,2,"3,2,3,0,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,6,15ECE212_Continuous Evaluation_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ea840a00d83,15ECE212,Signal Processing II,,4,8a838345695bde6601699f4cd38a32d0,Able to design digital filters with desired characteristics,50,50,0.31,2.5,2,2,0.124,0,0,3,"3,2,3,0,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,6,15ECE212_End Semester_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ea8506b0e57,15ECE212,Signal Processing II,,4,8a838345695bde6601699f4cd38a32d0,Able to design digital filters with desired characteristics,50,50,0.05,25,2,2,0.002,0,0,4,"3,2,3,0,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,6,15ECE212_Continuous Evaluation_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ea840a00d83,15ECE212,Signal Processing II,,4,8a838345695bde6601699f50233832fb,Able to comprehend structures for filter realization,50,55,0.31,2.5,2,2,0.124,0,0,3,"3,2,0,2,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,6,15ECE212_End Semester_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ea8506b0e57,15ECE212,Signal Processing II,,4,8a838345695bde6601699f50233832fb,Able to comprehend structures for filter realization,50,55,2.3,25,2,2,0.092,0,0,4,"3,2,0,2,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,6,15ECE212_Continuous Evaluation_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ea840a00d83,15ECE212,Signal Processing II,,4,8a838345695bde6601699f50d00a32ff,Able to characterize and analyze digital systems,50,50,0.31,2.5,2,2,0.124,0,0,3,"3,2,3,2,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,6,15ECE212_End Semester_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ea8506b0e57,15ECE212,Signal Processing II,,4,8a838345695bde6601699f50d00a32ff,Able to characterize and analyze digital systems,50,50,0.45,25,2,2,0.018,0,0,4,"3,2,3,2,0,0,0,0,0,0,0,2,2,0"
ECE,2016-2017,6,15ECE213_Periodical Exam I_B.Tech_ECE_S4A 2016-2017,2c9fadbd7a9d45fe017a9fdfa6f900b5,15ECE213,Transmission Lines and Waveguides,,4,8a838345695bde6601699ebf1bc22b16,Able to understand concept of Electrical Energy transfer in both Current and Field form,35,60,2.25,37.5,2,2,0.06,0,0,1,"3,0,0,0,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,6,15ECE213_Continuous Evaluation_B.Tech_ECE_S4A 2016-2017,2c9fadbd7a9d45fe017a9fdfc517024e,15ECE213,Transmission Lines and Waveguides,,4,8a838345695bde6601699ebf1bc22b16,Able to understand concept of Electrical Energy transfer in both Current and Field form,35,60,0.25,5,2,2,0.05,0,0,3,"3,0,0,0,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,6,15ECE213_End Semester_B.Tech_ECE_S4A 2016-2017,2c9fadbd7a9d45fe017a9fdfd53e0322,15ECE213,Transmission Lines and Waveguides,,4,8a838345695bde6601699ebf1bc22b16,Able to understand concept of Electrical Energy transfer in both Current and Field form,35,60,0,25,2,2,0,0,0,4,"3,0,0,0,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,6,15ECE213_Periodical Exam I_B.Tech_ECE_S4A 2016-2017,2c9fadbd7a9d45fe017a9fdfa6f900b5,15ECE213,Transmission Lines and Waveguides,,4,8a838345695bde6601699ebf483c2b1a,Able to understand Transmission Line Model of Energy transfer,35,60,0.75,12.5,2,2,0.06,0,0,1,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,6,15ECE213_Periodical Exam II_B.Tech_ECE_S4A 2016-2017,2c9fadbd7a9d45fe017a9fdfb6190189,15ECE213,Transmission Lines and Waveguides,,4,8a838345695bde6601699ebf483c2b1a,Able to understand Transmission Line Model of Energy transfer,35,60,8.8,40,2,2,0.22,0,0,2,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,6,15ECE213_Continuous Evaluation_B.Tech_ECE_S4A 2016-2017,2c9fadbd7a9d45fe017a9fdfc517024e,15ECE213,Transmission Lines and Waveguides,,4,8a838345695bde6601699ebf483c2b1a,Able to understand Transmission Line Model of Energy transfer,35,60,0.25,5,2,2,0.05,0,0,3,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,6,15ECE213_End Semester_B.Tech_ECE_S4A 2016-2017,2c9fadbd7a9d45fe017a9fdfd53e0322,15ECE213,Transmission Lines and Waveguides,,4,8a838345695bde6601699ebf483c2b1a,Able to understand Transmission Line Model of Energy transfer,35,60,0,25,2,2,0,0,0,4,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,6,15ECE213_Periodical Exam II_B.Tech_ECE_S4A 2016-2017,2c9fadbd7a9d45fe017a9fdfb6190189,15ECE213,Transmission Lines and Waveguides,,4,8a838345695bde6601699ebf8d752b1e,Able to understand Guided Wave model,35,60,2.2,10,2,2,0.22,0,0,2,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,6,15ECE213_Continuous Evaluation_B.Tech_ECE_S4A 2016-2017,2c9fadbd7a9d45fe017a9fdfc517024e,15ECE213,Transmission Lines and Waveguides,,4,8a838345695bde6601699ebf8d752b1e,Able to understand Guided Wave model,35,60,0.25,5,2,2,0.05,0,0,3,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,6,15ECE213_End Semester_B.Tech_ECE_S4A 2016-2017,2c9fadbd7a9d45fe017a9fdfd53e0322,15ECE213,Transmission Lines and Waveguides,,4,8a838345695bde6601699ebf8d752b1e,Able to understand Guided Wave model,35,60,0,25,2,2,0,0,0,4,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,6,15ECE213_Continuous Evaluation_B.Tech_ECE_S4A 2016-2017,2c9fadbd7a9d45fe017a9fdfc517024e,15ECE213,Transmission Lines and Waveguides,,4,8a838345695bde6601699ebfbcbb2b22,Able to interpret the parameters and analyze the performance of a electrical energy transmission system,35,60,0.25,5,2,2,0.05,0,0,3,"3,2,2,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,6,15ECE213_End Semester_B.Tech_ECE_S4A 2016-2017,2c9fadbd7a9d45fe017a9fdfd53e0322,15ECE213,Transmission Lines and Waveguides,,4,8a838345695bde6601699ebfbcbb2b22,Able to interpret the parameters and analyze the performance of a electrical energy transmission system,35,60,0,25,2,2,0,0,0,4,"3,2,2,2,0,0,0,0,0,0,0,0,3,2"
ECE,2016-2017,6,15ECE285_Periodical Exam I_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ebb61101017,15ECE285,Digital Signal Processing Lab,,4,2c9fadbd780bb5ed01780e679d232cf0,Able to analyze the time domain aspects of the signals,45,45,2.5,15,2,2,0.166666667,0,0,1,"3,2,2,0,0,0,0,0,0,0,0,0,3,0"
ECE,2016-2017,6,15ECE285_End Semester_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ebb701510fa,15ECE285,Digital Signal Processing Lab,,4,2c9fadbd780bb5ed01780e679d232cf0,Able to analyze the time domain aspects of the signals,45,45,0.4,5,2,2,0.08,0,0,4,"3,2,2,0,0,0,0,0,0,0,0,0,3,0"
ECE,2016-2017,6,15ECE285_Continuous Evaluation_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ebb805a1285,15ECE285,Digital Signal Processing Lab,,4,2c9fadbd780bb5ed01780e679d232cf0,Able to analyze the time domain aspects of the signals,45,45,2.7,3.75,2,2,0.72,2,1,3,"3,2,2,0,0,0,0,0,0,0,0,0,3,0"
ECE,2016-2017,6,15ECE285_End Semester Online Exam_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ebb90dc1410,15ECE285,Digital Signal Processing Lab,,4,2c9fadbd780bb5ed01780e679d232cf0,Able to analyze the time domain aspects of the signals,45,45,3.75,3.75,2,2,1,2,1,4,"3,2,2,0,0,0,0,0,0,0,0,0,3,0"
ECE,2016-2017,6,15ECE285_Periodical Exam I_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ebb61101017,15ECE285,Digital Signal Processing Lab,,4,2c9fadbd780bb5ed01780e6809ce2cf4,Able to compute frequency domain transforms efficiently,45,45,2.5,15,2,2,0.166666667,0,0,1,"3,2,2,0,0,0,0,0,0,0,0,0,2,0"
ECE,2016-2017,6,15ECE285_End Semester_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ebb701510fa,15ECE285,Digital Signal Processing Lab,,4,2c9fadbd780bb5ed01780e6809ce2cf4,Able to compute frequency domain transforms efficiently,45,45,0.6,5,2,2,0.12,0,0,4,"3,2,2,0,0,0,0,0,0,0,0,0,2,0"
ECE,2016-2017,6,15ECE285_Continuous Evaluation_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ebb805a1285,15ECE285,Digital Signal Processing Lab,,4,2c9fadbd780bb5ed01780e6809ce2cf4,Able to compute frequency domain transforms efficiently,45,45,1.3,3.75,2,2,0.346666667,0,0,3,"3,2,2,0,0,0,0,0,0,0,0,0,2,0"
ECE,2016-2017,6,15ECE285_End Semester Online Exam_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ebb90dc1410,15ECE285,Digital Signal Processing Lab,,4,2c9fadbd780bb5ed01780e6809ce2cf4,Able to compute frequency domain transforms efficiently,45,45,3.75,3.75,2,2,1,2,1,4,"3,2,2,0,0,0,0,0,0,0,0,0,2,0"
ECE,2016-2017,6,15ECE285_End Semester_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ebb701510fa,15ECE285,Digital Signal Processing Lab,,4,2c9fadbd780bb5ed01780e688f642cf8,Able to apply efficient techniques for digital filtering,45,45,1,5,2,2,0.2,0,0,4,"3,2,2,0,0,0,0,0,0,0,0,0,2,0"
ECE,2016-2017,6,15ECE285_Continuous Evaluation_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ebb805a1285,15ECE285,Digital Signal Processing Lab,,4,2c9fadbd780bb5ed01780e688f642cf8,Able to apply efficient techniques for digital filtering,45,45,3.75,3.75,2,2,1,2,1,3,"3,2,2,0,0,0,0,0,0,0,0,0,2,0"
ECE,2016-2017,6,15ECE285_End Semester Online Exam_B.Tech_ECE_S4A 2016-2017,2c9fadbd786bf0d501786ebb90dc1410,15ECE285,Digital Signal Processing Lab,,4,2c9fadbd780bb5ed01780e688f642cf8,Able to apply efficient techniques for digital filtering,45,45,3.75,3.75,2,2,1,2,1,4,"3,2,2,0,0,0,0,0,0,0,0,0,2,0"
ECE,2017-2018,6,15ECE301_Periodical Exam I_B.Tech_ECE_S5A 2017-2018,2c9fadbd7866cacd0178687605071401,15ECE301,Communication Theory,,5,8a8383456750357a01675450bf6202dc,Able to understand the fundamental principles of signal modulation and demodulation,50,50,14,50,2,2,0.28,0,0,1,"3,3,0,0,0,0,0,0,0,0,0,2,3,0"
ECE,2017-2018,6,15ECE301_Continuous Evaluation_B.Tech_ECE_S5A 2017-2018,2c9fadbd7866cacd0178687621cd159a,15ECE301,Communication Theory,,5,8a8383456750357a01675450bf6202dc,Able to understand the fundamental principles of signal modulation and demodulation,50,50,2.5,5,2,2,0.5,1,0,3,"3,3,0,0,0,0,0,0,0,0,0,2,3,0"
ECE,2017-2018,6,15ECE301_End Semester_B.Tech_ECE_S5A 2017-2018,2c9fadbd7866cacd01786876316c166e,15ECE301,Communication Theory,,5,8a8383456750357a01675450bf6202dc,Able to understand the fundamental principles of signal modulation and demodulation,50,50,1.7,25,2,2,0.068,0,0,4,"3,3,0,0,0,0,0,0,0,0,0,2,3,0"
ECE,2017-2018,6,15ECE301_Periodical Exam II_B.Tech_ECE_S5A 2017-2018,2c9fadbd7866cacd01786876135f14d5,15ECE301,Communication Theory,,5,8a8383456750357a01675451c3be02e1,Able to analyze the time domain and frequency domain representations of amplitude and angle modulated signals,50,50,9.6,40,2,2,0.24,0,0,2,"3,3,3,0,0,0,0,0,0,0,0,2,3,0"
ECE,2017-2018,6,15ECE301_Continuous Evaluation_B.Tech_ECE_S5A 2017-2018,2c9fadbd7866cacd0178687621cd159a,15ECE301,Communication Theory,,5,8a8383456750357a01675451c3be02e1,Able to analyze the time domain and frequency domain representations of amplitude and angle modulated signals,50,50,2.5,5,2,2,0.5,1,0,3,"3,3,3,0,0,0,0,0,0,0,0,2,3,0"
ECE,2017-2018,6,15ECE301_End Semester_B.Tech_ECE_S5A 2017-2018,2c9fadbd7866cacd01786876316c166e,15ECE301,Communication Theory,,5,8a8383456750357a01675451c3be02e1,Able to analyze the time domain and frequency domain representations of amplitude and angle modulated signals,50,50,0.8,25,2,2,0.032,0,0,4,"3,3,3,0,0,0,0,0,0,0,0,2,3,0"
